time_s,mach,altitude_m,qbar_kPa,T_static_K,T_stagnation_K,q_nose_Wm2,q_fin_LE_Wm2,T_nose_surf_K,T_fin_surf_K
5.219999999999933,1.1082938057900331,585.793577198395,82.61785579861053,284.3481996839824,354.2020405593928,107498.17699440484,240373.2312167933,315.0681268175269,348.41150704766545
5.229999999999933,1.1090621732371893,587.3292945749153,82.7175054023082,284.33823287820877,354.286513198244,107712.18305343657,240851.763312385,315.1762880542236,348.6534880391075
5.239999999999933,1.1098299811129149,588.8657079990988,82.81710540287112,284.3282615550858,354.37096992975177,107926.29207735814,241330.52564446983,315.284664721195,348.8959505637517
5.2499999999999325,1.110597228557769,590.4028169860516,82.91665549190914,284.3182857177605,354.45541049844974,108140.50329453118,241809.5164876117,315.3932569215008,349.13889485075
5.259999999999932,1.1113639147153134,591.9406210502268,83.01615536151932,284.308305369384,354.5398346491041,108354.81593263334,242288.73411484543,315.5020647574214,349.3823211275041
5.269999999999932,1.1121300387321182,593.4791197054295,83.11560470428893,284.2983205131117,354.62424212671567,108569.2292186688,242768.17679769985,315.61108833045705,349.62622961966395
5.279999999999932,1.1128955997577705,595.0183124648197,83.21500321329863,284.2883311521033,354.70863267652345,108783.74237897921,243247.84280622218,315.72032774132714,349.87062055112597
5.289999999999932,1.1136605969448783,596.558198840916,83.31435058212541,284.2783372895224,354.79300604400623,108998.35463925362,243727.7304090006,315.8297830899697,350.11549414403163
5.299999999999931,1.1144250294490774,598.0987783455995,83.41364650484566,284.26833892853705,354.8773619748858,109213.0652245392,244207.83787318802,315.93945447554046,350.36085061876605
5.309999999999931,1.115188896429038,599.6400504901171,83.51289067603817,284.25833607231914,354.9617002151295,109427.87335925197,244688.16346452563,316.0493419964125,350.6066901939563
5.319999999999931,1.1159521970464696,601.1820147850855,83.61208279078708,284.24832872404477,355.04602051095264,109642.77826718692,245168.70544736655,316.15944575017545,350.85301308647
5.329999999999931,1.1167149304661288,602.7246707404945,83.7112225446851,284.23831688689415,355.13032260882136,109857.77917152888,245649.46208469907,316.2697658336348,351.099819511414
5.339999999999931,1.1174770958558233,604.2680178657109,83.8103096338361,284.2283005640515,355.21460625545495,110072.87529486282,246130.4316381705,316.3803023428114,351.3471096821328
5.34999999999993,1.1182386923864196,605.8120556694823,83.90934375485857,284.218279758705,355.2988711978289,110288.06585918473,246611.61236811083,316.4910553729408,351.59488381020714
5.35999999999993,1.1189997192318475,607.3567836599403,84.00832460488819,284.20825447404695,355.3831171831768,110503.35008591172,247093.00253355582,316.60202501847283,351.8431421054529
5.36999999999993,1.1197601755691071,608.9022013446047,84.10725188158105,284.1982247132735,355.4673439589936,110718.72719589299,247574.60039227144,316.7132113730706,352.09188477591937
5.37999999999993,1.1205200605782737,610.4483082303867,84.20612528311638,284.18819047958476,355.5515512730377,110934.1964094201,248056.40420077645,316.82461452961024,352.34111202788824
5.3899999999999295,1.1212793734425044,611.9951038235931,84.3049445081998,284.17815177618485,355.635738873334,111149.75694623785,248538.4122143673,316.9362345801803,352.5908240658721
5.399999999999929,1.1220381133480433,613.5425876299296,84.40370925606591,284.16810860628175,355.719906508176,111365.40802555459,249020.6226871407,317.04807161608124,352.8410210926132
5.409999999999929,1.1227962794842272,615.0907591545046,84.50241922648142,284.15806097308723,355.8040539261285,111581.14886605307,249503.0338720182,317.1601257278247,353.0917033090823
5.419999999999929,1.1235538710434925,616.6396179018329,84.60107411974812,284.1480088798171,355.88818087603073,111796.97868590082,249985.6440207693,317.2723970051331,353.3428709144773
5.429999999999929,1.124310887221379,618.1891633758396,84.69967363670563,284.1379523296908,355.97228710699784,112012.89670276095,250468.45138403555,317.384885536939,353.5945241062222
5.4399999999999284,1.1250673272165368,619.7393950798635,84.79821747873434,284.12789132593167,356.05637236842443,112228.90213380268,250951.454211354,317.49759141138486,353.8466630799657
5.449999999999928,1.1258231902307307,621.290312516661,84.89670534775827,284.11782587176685,356.14043640998636,112444.99419571189,251434.65075118106,317.61051471582215,354.0992880295802
5.459999999999928,1.1265784754688473,622.8419151884098,84.99513694624805,284.1077559704272,356.224478981644,112661.17210470184,251918.03925091634,317.72365553681124,354.3523991471606
5.469999999999928,1.1273331821388994,624.3942025967126,85.09351197722377,284.0976816251473,356.30849983364425,112877.43507652389,252401.6179569266,317.8370139601206,354.60599662302326
5.479999999999928,1.1280873094520316,625.9471742426009,85.1918301442577,284.08760283916547,356.39249871652305,113093.782326478,252885.3851145691,317.9505900707266,354.86008064570484
5.489999999999927,1.1288408566225263,627.5008296265387,85.2900911514773,284.07751961572376,356.4764753811085,113310.21306942345,253369.33896821595,318.0643839528128,355.1146514019612
5.499999999999927,1.1295938228678077,629.0551682484261,85.38829470356794,284.0674319580677,356.5604295785226,113526.72651978933,253853.47776127708,318.17839568976973,355.3697090767665
5.509999999999927,1.1303462074084487,630.6101896076032,85.48644050577583,284.05733986944665,356.64436106018417,113743.32189158557,254337.79973622537,318.29262536419424,355.62525385331213
5.519999999999927,1.1310980094681755,632.1658932028539,85.58452826391066,284.04724335311346,356.72826957781143,113959.99839841314,254822.303134619,318.4070730578892,355.8812859130055
5.5299999999999265,1.1318492282738724,633.7222785324096,85.68255768434874,284.0371424123246,356.81215488342434,114176.75525347517,255306.98619712674,318.5217388518632,356.1378054354695
5.539999999999926,1.1325998630555878,635.279345093953,85.7805284740353,284.0270370503402,356.89601672934714,114393.59166958707,255791.84716355035,318.63662282632976,356.3948125985411
5.549999999999926,1.1333499130465388,636.8370923846215,85.87844034048781,284.01692727042376,356.97985486821096,114610.50685918775,256276.88427284974,318.75172506070743,356.6523075782708
5.559999999999926,1.1340993774831167,638.3955199010117,85.97629299179836,284.0068130758424,357.063669052956,114827.50003435006,256762.09576316614,318.86704563361906,356.9102905489215
5.569999999999926,1.1348482556048922,639.9546271391823,86.07408613663667,283.99669446986667,357.14745903683433,115044.57040679142,257247.4798718462,318.98258462289147,357.1687616829678
5.5799999999999255,1.1355965466546194,641.5144135946587,86.17181948425251,283.9865714557706,357.2312245734123,115261.71718788432,257733.03483546528,319.0983421055552,357.4277211510949
5.589999999999925,1.1363442498782426,643.0748787624361,86.26949274447904,283.97644403683177,357.3149654165728,115478.93958866772,258218.75888985264,319.2143181578441,357.68716912219804
5.599999999999925,1.1370913645248992,644.6360221369839,86.3671056277349,283.96631221633095,357.39868132051805,115696.23681985683,258704.65027011398,319.330512855195,357.9471057633816
5.609999999999925,1.1378378898469266,646.1978432122489,86.46465784502729,283.95617599755246,357.48237203977175,115913.60809185437,259190.70721065602,319.44692627224737,358.2075312399583
5.619999999999925,1.1385838250998654,647.7603414816595,86.56214910795464,283.946035383784,357.56603732918165,116131.05261476107,259676.92794521045,319.5635584828429,358.4684457154484
5.629999999999924,1.1393291695424657,649.3235164381292,86.65957912870918,283.9358903783165,357.6496769439221,116348.56959838631,260163.31070685724,319.68040956002545,358.72984935157905
5.639999999999924,1.1400739224366903,650.8873675740608,86.75694762007984,283.9257409844443,357.7332906394964,116566.15825225903,260649.85372804926,319.7974795760405,358.9917423082836
5.649999999999924,1.1408180830477213,652.4518943813499,86.85425429545472,283.91558720546504,357.8168781717392,116783.81778563818,261136.55524063596,319.9147686023349,359.2541247437009
5.659999999999924,1.1415616506439628,654.0170963513888,86.95149886882392,283.90542904467947,357.9004392968188,117001.54740752345,261623.41347588674,320.03227670955687,359.51699681417455
5.6699999999999235,1.1423046244970476,655.5829729750701,87.04868105478211,283.89526650539176,357.98397377123996,117219.34632666616,262110.42666451578,320.1500039675553,359.7803586742524
5.679999999999923,1.1430470038818408,657.1495237427908,87.14580056853116,283.88509959090925,358.06748135184614,117437.21375157972,262597.59303670534,320.26795044537977,360.0442104766859
5.689999999999923,1.143788788076443,658.7167481444562,87.24285712588271,283.87492830454244,358.1509617958214,117655.14889055015,263084.91082212917,320.3861162112803,360.30855237242946
5.699999999999923,1.1445299763621986,660.2846456694834,87.3398504432612,283.864752649605,358.2344148606937,117873.15095164756,263572.378249978,320.504501332707,360.5733845106399
5.709999999999923,1.1452705680236956,661.8532158068053,87.43678023770586,283.85457262941384,358.31784030433664,118091.2191427358,264059.9935489817,320.62310587630986,360.83870703867603
5.7199999999999225,1.1460105623487744,663.4224580448744,87.53364622687378,283.84438824728875,358.4012378849719,118309.35267148391,264547.75494743435,320.74192990793875,361.1045201020979
5.729999999999922,1.1467499586285295,664.9923718716665,87.63044812904235,283.83419950655286,358.4846073611722,118527.55074537641,265035.6606732175,320.8609734926429,361.3708238446666
5.739999999999922,1.147488756157314,666.562956774685,87.7271856631117,283.82400641053226,358.5679484918627,118745.81257172406,265523.7089538241,320.9802366946711,361.6376184083435
5.749999999999922,1.1482269542327455,668.1342122409641,87.82385854860762,283.8138089625561,358.6512610363242,118964.13735767482,266011.8980163831,321.0997195774709,361.90490393329014
5.759999999999922,1.1489645521557093,669.7061377570731,87.92046650568368,283.8036071659566,358.7345447541953,119182.52431022403,266500.2260876822,321.2194222036892,362.17268055786747
5.769999999999921,1.1497015492303626,671.2787328091201,88.01700925512417,283.79340102406877,358.8177994054744,119400.97263622553,266988.6913941926,321.33934463517147,362.4409484186357
5.779999999999921,1.1504379447641393,672.8519968827559,88.11348651834629,283.7831905402309,358.90102475052237,119619.48154240206,267477.29216209234,321.459486932962,362.7097076503538
5.789999999999921,1.1511737380677531,674.4259294631777,88.20989801740299,283.77297571778394,358.9842205500648,119838.05023535602,267966.02661729074,321.5798491573036,362.9789583859792
5.799999999999921,1.1519089284552033,676.0005300351331,88.30624347498521,283.762756560072,359.06738656519457,120056.67792158021,268454.8929854515,321.70043136763746,363.2487007566675
5.809999999999921,1.152643515243777,677.575798082924,88.40252261442456,283.7525330704418,359.1505225573736,120275.36380746828,268943.88949201704,321.8212336226031,363.5189348917721
5.81999999999992,1.1533774977540545,679.1517330904103,88.49873515969566,283.7423052522432,359.23362828843574,120494.10709932564,269433.0143622321,321.9422559800381,363.789660918844
5.82999999999992,1.1541108753099125,680.7283345410139,88.59488083541873,283.7320731088288,359.31670352058876,120712.9070033799,269922.2658211679,322.0634984969783,364.0608789636314
5.83999999999992,1.1548436472385288,682.3056019177224,88.69095936686205,283.72183664355396,359.39974801641694,120931.76272579168,270411.64209374547,322.1849612296575,364.3325891500797
5.84999999999992,1.1555758128703857,683.8835347030931,88.78697047994433,283.7115958597769,359.4827615388828,121150.67347266515,270901.1414047597,322.3066442335075,364.6047916003311
5.8599999999999195,1.1563073715392738,685.4621323792571,88.88291390123722,283.7013507608586,359.5657438513303,121369.6384500588,271390.76197890367,322.4285475631578,364.87748643472463
5.869999999999919,1.1570383225822953,687.0413944279228,88.97878935796757,283.69110135016274,359.6486947174859,121588.65686399571,271880.5020407908,322.5506712724359,365.15067377179565
5.879999999999919,1.15776866533987,688.6213203303798,89.07459657802026,283.6808476310558,359.7316139014622,121807.72792047483,272370.3598149808,322.6730154143671,365.4243537282761
5.889999999999919,1.1584983991557363,690.201909567503,89.17033528994008,283.6705896069069,359.81450116775903,122026.85082548094,272860.3335260017,322.7955800411744,365.69852641909426
5.899999999999919,1.1592275233769562,691.7831616197564,89.26600522293435,283.66032728108775,359.89735628126647,122246.02478499549,273350.421398374,322.9183652042785,365.97319195737447
5.909999999999918,1.1599560373539193,693.3650759671967,89.36160610687554,283.65006065697287,359.9801790072667,122465.24900500747,273840.6216566352,323.04137095429786,366.2483504544373
5.919999999999918,1.1606839404403453,694.947652089478,89.45713767230318,283.6397897379393,360.0629691114366,122684.5226915237,274330.93252536247,323.1645973410488,366.5240020197994
5.929999999999918,1.1614112319932883,696.5308894658547,89.55259965042646,283.62951452736655,360.1457263598492,122903.84505057939,274821.35222919664,323.2880444135453,366.80014676117366
5.939999999999918,1.1621379113731412,698.1147875751859,89.64799177312676,283.61923502863704,360.2284505189773,123123.21528824922,275311.8789928666,323.4117122199991,367.076784784469
5.949999999999918,1.162863977943636,699.6993458959394,89.74331377295941,283.60895124513536,360.31114135569413,123342.63261065696,275802.5110412113,323.5356008078198,367.35391619379044
5.959999999999917,1.163589431071852,701.2845639061952,89.8385653831567,283.59866318024876,360.3937986372766,123562.09622398726,276293.2465992056,323.6597102236147,367.6315410914393
5.969999999999917,1.164314270128214,702.8704410836498,89.93374633762956,283.5883708373671,360.4764221314072,123781.6053344951,276784.0838919817,323.7840405131892,367.9096595779132
5.979999999999917,1.1650384944865002,704.4569769056199,90.02885637097037,283.5780742198825,360.55901160617617,124001.15914851715,277275.0211448543,323.9085917215467,368.18827175190614
5.989999999999917,1.1657621035238428,706.0441708490463,90.12389521845493,283.56777333118964,360.6415668300836,124220.7568724819,277766.0565833437,324.03336389288853,368.4673777103086
5.9999999999999165,1.1664850966207314,707.6320223904979,90.21886261604466,283.55746817468565,360.7240875720419,124440.3977129202,278257.18843319896,324.15835707061416,368.7469775482078
6.009999999999916,1.1672074731610176,709.2205310061755,90.3137583003892,283.5471587537699,360.8065736013777,124660.080876476,278748.4149204219,324.28357129732143,369.0270713588877
6.019999999999916,1.1679292325319168,710.8096961719158,90.40858200882819,283.53684507184425,360.889024687834,124879.80556991659,279239.7342712904,324.4090066148064,369.30765923382955
6.029999999999916,1.1686503741240122,712.3995173631952,90.50333347939413,283.5265271323128,360.9714406015726,125099.5710001436,279731.1447123824,324.5346630640637,369.5887412627117
6.039999999999916,1.1693708973312575,713.9899940551338,90.59801245081384,283.5162049385822,361.0538211131762,125319.37637420282,280222.6444705986,324.6605406852865,369.87031753341006
6.0499999999999154,1.1700908015509792,715.5811257224993,90.69261866251122,283.50587849406094,361.13616599364985,125539.22089929508,280714.23177318607,324.7866395178668,370.15238813199835
6.059999999999915,1.170810086183881,717.1729118397111,90.78715185460912,283.4955478021603,361.2184750144243,125759.10378278674,281205.9048477622,324.91295960039537,370.4349531427484
6.069999999999915,1.1715287506340466,718.7653518808437,90.8816117679319,283.4852128662933,361.30074794735725,125979.0242322203,281697.66192233784,325.0395009706621,370.7180126481304
6.079999999999915,1.1722467943089405,720.3584453196312,90.97599814400705,283.47487368987555,361.38298456473547,126198.98145532425,282189.5012253404,325.1662636656562,371.0015667288134
6.089999999999915,1.1729642166194139,721.9521916294709,91.07031072506784,283.4645302763247,361.4651846392774,126418.97466002416,282681.42098563735,325.2932477215661,371.2856154636654
6.099999999999914,1.1736810169797056,723.5465902834273,91.16454925405519,283.45418262906054,361.54734794413497,126639.00305445293,283173.4194325603,325.42045317378,371.5701589297541
6.109999999999914,1.1743971948074448,725.1416407542362,91.2587134746198,283.443830751505,361.62947425289553,126859.06584696089,283665.4947959265,325.5478800568859,371.85519720234686
6.119999999999914,1.1751127495236546,726.7373425143079,91.35280313112445,283.4334746470821,361.71156333958413,127079.1622461267,284157.64530606417,325.67552840467175,372.1407303549116
6.129999999999914,1.175827680552754,728.3336950357324,91.44681796864583,283.4231143192181,361.79361497866586,127299.29146076746,284649.8691938345,325.8033982501258,372.4267584591171
6.1399999999999135,1.176541987322561,729.930697790282,91.54075773297676,283.41274977134105,361.87562894504697,127519.4526999489,285142.16469065484,325.9314896254367,372.7132815848331
6.149999999999913,1.1772556692642953,731.5283502494163,91.6346221706284,283.4023810068813,361.95760501407824,127739.64517299642,285634.53002852283,326.059802561994,373.0002998001315
6.159999999999913,1.17796872581258,733.1266518842854,91.7284110288321,283.392008029271,362.03954296155604,127959.8680895047,286126.9634400387,326.1883370903881,373.2878131712862
6.169999999999913,1.1786811564054445,734.725602165734,91.82212405554144,283.38163084194434,362.12144256372466,128180.12065934847,286619.4631584283,326.31709324041066,373.5758217627742
6.179999999999913,1.1793929604843278,736.3252005643058,91.91576099943441,283.3712494483376,362.20330359727853,128400.40209269266,287112.02741756703,326.446071041055,373.86432563727584
6.1899999999999125,1.1801041374940802,737.9254465502468,92.00932160991542,283.3608638518889,362.285125839364,128620.711600003,287604.65445200243,326.5752705205162,374.1533248556756
6.199999999999912,1.1808146868829643,739.5263395935094,92.10280563711714,283.3504740560381,362.3669090675812,128841.04839205582,288097.3424969767,326.70469170619134,374.4428194770624
6.209999999999912,1.1815246081026602,741.1278791637567,92.1962128319026,283.3400800642272,362.4486530599867,129061.41167994878,288590.0897884508,326.8343346246801,374.7328095587307
6.219999999999912,1.1822339006082658,742.730064730366,92.28954294586723,283.3296818798999,362.53035759509487,129281.80067511108,289082.89456312655,326.9641993017848,375.0232951561807
6.229999999999912,1.182942563858299,744.332895762433,92.38279573134074,283.3192795065018,362.61202245187997,129502.2145893134,289575.7550584698,327.09428576251094,375.3142763231195
6.239999999999911,1.1836505973147011,745.9363717287756,92.47597094138905,283.3088729474802,362.6936474097783,129722.6526346786,290068.6695127335,327.22459403106734,375.60575311146135
6.249999999999911,1.1843580004428373,747.5404920979378,92.56906832981632,283.29846220628434,362.7752322486902,129943.11402369151,290561.63616498053,327.3551241308666,375.89772557132875
6.259999999999911,1.1850647727115005,749.1452563381938,92.66208765116684,283.2880472863651,362.8567767489818,130163.59796920963,291054.6532551063,327.4858760845255,376.190193751053
6.269999999999911,1.1857709135929118,750.750663917552,92.75502866072682,283.27762819117504,362.9382806914871,130384.10368447268,291547.7190238617,327.6168499138652,376.48315769717505
6.2799999999999105,1.1864764225627238,752.3567143037584,92.84789111452652,283.2672049241686,363.0197438575099,130604.6303831134,292040.8317128759,327.74804563991194,376.77661745444624
6.28999999999991,1.187181299100022,753.9634069643015,92.94067476934195,283.2567774888017,363.10116602882584,130825.17727916752,292533.9895646795,327.879463282897,377.07057306582925
6.29999999999991,1.1878855426873258,755.5707413664153,93.03337938269682,283.24634588853195,363.18254698768385,131045.7435870835,293027.1908227258,328.0111028622575,377.36502457249884
6.30999999999991,1.1885891528105925,757.1787169770837,93.12600471286434,283.2359101268187,363.2638865168087,131266.32852173338,293520.4337314153,328.1429643966365,377.6599720138428
6.31999999999991,1.1892921289592175,758.7873332630444,93.21855051886916,283.22547020712284,363.34518439940285,131486.93129842234,294013.716536117,328.2750479038838,377.95541542746275
6.3299999999999095,1.1899944706260357,760.3965896907928,93.31101656048908,283.21502613290676,363.42644041914747,131707.55113289895,294507.0374831915,328.40735340105584,378.2513548491752
6.339999999999909,1.190696177307325,762.006485726586,93.40340259825702,283.2045779076344,363.5076543602055,131928.18724136538,295000.3948200135,328.53988090441663,378.54779031301223
6.349999999999909,1.1913972485028064,763.6170208364466,93.49570839346256,283.19412553477144,363.5888260072228,132148.83884048718,295493.7867949939,328.672630429438,378.8447218512228
6.359999999999909,1.192097683715646,765.2281944861669,93.58793370815404,283.1836690177848,363.6699551453301,132369.5051474036,295987.2116576028,328.80560199079997,379.1421494942735
6.369999999999909,1.1927974824524579,766.8400061413124,93.68007830514011,283.17320836014284,363.75104156014527,132590.18537973746,296480.66765839176,328.9387956023914,379.44007327084955
6.379999999999908,1.1934966442233033,768.4524552672264,93.77214194799166,283.1627435653157,363.8320850377747,132810.87875560526,296974.15304901596,329.0722112773104,379.738493207856
6.389999999999908,1.1941951685416945,770.0655413290332,93.8641244010434,283.15227463677456,363.91308536481534,133031.58449362702,297467.66608225694,329.20584902786476,380.03740933041854
6.399999999999908,1.1948930549245946,771.6792637916426,93.9560254293957,283.1418015779922,363.9940423283563,133252.30181293635,297961.2050120441,329.3397088655726,380.3368216618848
6.409999999999908,1.19559030289242,773.2936221197538,94.04784479891624,283.13132439244276,364.0749557159812,133473.02993319044,298454.76809347805,329.47379080116275,380.6367302238254
6.419999999999908,1.1962869119690407,774.9086157778588,94.1395822762418,283.1208430836017,364.1558253157695,133693.76807457977,298948.35358285153,329.60809484457525,380.93713503603493
6.429999999999907,1.196982881681783,776.5242442302471,94.23123762877992,283.1103576549457,364.2366509162983,133914.51545783837,299441.95973767294,329.7426210049621,381.23803611653324
6.439999999999907,1.197678211561429,778.140506941009,94.3228106247105,283.0998681099528,364.3174323066444,134135.27130425326,299935.58481668716,329.87736929068745,381.5394334815665
6.449999999999907,1.19837290114222,779.7574033740401,94.41430103298752,283.08937445210245,364.3981692763861,134356.03483567465,300429.22707989835,330.01233970932856,381.8413271456085
6.459999999999907,1.1990669499618565,781.3749329930448,94.5057086233408,283.0788766848751,364.4788616156048,134576.80527452595,300922.8847885923,330.14753226767607,382.1437171213617
6.4699999999999065,1.1997603575614986,782.9930952615404,94.5970331662774,283.06837481175256,364.55950911488645,134797.58184381304,301416.5562053574,330.28294697173465,382.4466034197586
6.479999999999906,1.2004534109887943,784.611889736907,94.68831978685749,283.05786883560745,364.6401506416895,135018.46077525025,301910.4565108485,330.4185838267236,382.749986049963
6.489999999999906,1.2011471043075588,786.2313169699027,94.77972524734561,283.0473587528653,364.7209212885121,135239.77751626942,302405.3357883261,330.55444293483635,383.0538652379667
6.499999999999906,1.201841525868746,787.8513781299347,94.87126355521065,283.0368445559367,364.80183319805576,135461.56267967387,302901.2624900993,330.6905247363073,383.35824196563107
6.509999999999906,1.2025366925671663,789.4720741256834,94.9629374567973,283.0263262389243,364.88288881329464,135683.82282081002,303398.25127436843,330.8268297022171,383.66311728377775
6.519999999999905,1.2032326279580914,791.0934054441633,95.05475075964387,283.0158037986674,364.9640914930919,135906.56678098728,303896.3219109024,330.96335831024896,383.96849225797786
6.529999999999905,1.2039293621484781,792.7153719907753,95.14670831915419,283.00527723577983,365.0454455011897,136129.8056639795,304395.499228494,331.10011104699225,384.2743679737028
6.539999999999905,1.2046269315804374,794.3379729301131,95.23881600819975,282.99474655568355,365.1269559804613,136353.55277576885,304895.8129802243,331.2370884102224,384.5807455414224
6.549999999999905,1.2053253786795397,795.9612065282256,95.33108066526351,282.98421176963177,365.20862890862537,136577.8235179396,305397.2976050824,331.3742909111201,384.887626101567
6.559999999999905,1.2060247513430336,797.5850699972113,95.42351001711371,282.9736728957181,365.2904710319439,136802.63522589256,305899.991866203,331.51171907638326,385.1950108292494
6.569999999999904,1.2067251022467236,799.2095593431931,95.51611257256312,282.96312995986267,365.37248977390766,137028.00694422485,306403.9383486,331.6493734501754,385.5029009386223
6.579999999999904,1.207426487954296,800.8346692188977,95.6088974846534,282.9525829967693,365.45469311659025,137253.95913327296,306909.1828029765,331.78725459584837,385.8112976867295
6.589999999999904,1.2081289678194114,802.4603927822428,95.7018743796306,282.94203205084324,365.53708945323234,137480.51330299443,307415.7733270597,331.9253630973688,386.1202023766958
6.599999999999904,1.2088326026789478,804.0867215625065,95.79505315234553,282.9314771770593,365.6196874117103,137707.6915730826,307923.75938198756,332.0636995603757,386.4296163600916
6.6099999999999035,1.2095374533453722,805.7136453358336,95.88844372923182,282.9209184417704,365.70249564985704,137935.51616148025,308433.1906485907,332.2022646127951,386.739541038307
6.619999999999903,1.2102435789171826,807.3411520120027,95.98205580175376,282.91035592344207,365.78552262510493,138164.00880722696,308944.11573683907,332.34105890493873,387.04997786277255
6.629999999999903,1.2109510349384764,808.969227534542,96.07589853514399,282.8997897133008,365.86877634258684,138393.1901377746,309456.5807711175,332.48008310902156,387.36092833388
6.639999999999903,1.2116598714515823,810.5978557964401,96.16998025930879,282.8892199158811,365.95226408761863,138623.07899541006,309970.62788406014,332.6193379180413,387.6723939984769
6.649999999999903,1.2123701309998147,812.2270185738323,96.26430815088048,282.8786466494558,366.0359921503055,138853.69174205308,310486.2936620318,332.7588240439796,387.9843764458438
6.659999999999902,1.2130818466501485,813.8566954801626,96.3588879174472,282.86807004633374,366.11996555179894,139085.04156624168,311003.60759550025,332.8985422153022,388.2968773021048
6.669999999999902,1.2137950401171418,815.4868639433985,96.45372349685566,282.8574902530073,366.2041877833526,139317.13782029145,311522.59059687855,333.03849317376114,388.60989822307636
6.679999999999902,1.2145097200789043,817.1174992089233,96.54881678602827,282.8469074301341,366.2886605706791,139549.98541912046,312043.2536562579,333.1786776705286,388.9234408856225
6.689999999999902,1.2152258807821976,818.748574370712,96.64416741478284,282.8363217523341,366.3733836770255,139783.5843346757,312565.59671090957,333.3190964617252,389.23750697765564
6.699999999999902,1.215943501034444,820.3800604333658,96.73977258030382,282.8257334077874,366.4583547585455,140017.92922043492,313089.60780564655,333.45975030343885,389.55209818699797
6.709999999999901,1.2166625436803045,822.0119264075287,96.83562695794717,282.81514259761514,366.5435692855889,140253.0092007237,313615.26262172166,333.60063994636494,389.8672161893968
6.719999999999901,1.2173829556577491,823.6441394407937,96.93172270368258,282.80454953502925,366.62902054321955,140488.80785895055,314142.5244505201,333.7417661302344,390.18286263606524
6.729999999999901,1.2181046687036212,825.2766649857717,97.02804955956258,282.79395444424233,366.7146997209036,140725.3034505362,314671.34466968465,333.88312957823007,390.49903914119636
6.739999999999901,1.2188276007589796,826.9094670066206,97.12459507050882,282.783357559127,366.8005960986404,140962.46935970485,315201.6637645313,334.0247309916173,390.8157472699573
6.7499999999999005,1.219551658096687,828.5425082247666,97.22134491630678,282.7727591216212,366.8866973330115,141200.27480982157,315733.4129164122,334.1665710448352,391.1329885275126
6.7599999999999,1.220276738158721,830.1757504038538,97.3182833571395,282.762159379879,366.97298984181253,141438.68582488113,316266.5161526701,334.3086503813038,391.4507643496485
6.7699999999999,1.2210027330505804,831.8091546731466,97.41539378459768,282.75155858617126,367.0594592804005,141677.6664257798,316800.8930215834,334.4509696101995,391.76907609556355
6.7799999999999,1.2217295331683427,833.4426818636977,97.51265929504514,282.74095699470456,367.1460910378714,141917.17988063142,317336.46138815733,334.59352930443697,392.087925043355
6.7899999999999,1.222457027406428,835.0762925069007,97.6100627222032,282.7303548616302,367.2328702650434,142157.18877332602,317873.1375874269,334.7363299999106,392.407312388323
6.7999999999998995,1.2231850987708344,836.7099464811129,97.70758593985441,282.71975244733756,367.3197812699666,142397.65347094074,318410.8329974824,334.8793721948048,392.7272392414287
6.809999999999899,1.2239136187898862,838.34360254604,97.80520897199456,282.70915001947617,367.40680674593466,142638.53016168525,318949.4496521823,335.0226563473602,393.0477066242992
6.819999999999899,1.2246424409837355,839.9772178361316,97.90290895084651,282.69854785624347,367.49392686692397,142879.768550979,319488.8750894257,335.16618287166284,393.3687154598114
6.829999999999899,1.2253713930584196,841.6107473007368,98.00065886900467,282.6879462500182,367.58111820375177,143121.30909612466,320028.97616769373,335.30995213111083,393.690266557484
6.839999999999899,1.2261002673692922,843.2441430819209,98.09842605241933,282.6773455113983,367.6683523972423,143363.0796165826,320569.5914863932,335.4539644290951,394.0123605926384
6.849999999999898,1.2268288090718864,844.8773538191056,98.19617026043682,282.666745973714,367.7555945068559,143604.99107100125,321110.52194300917,335.5982199962637,394.3349980779214
6.859999999999898,1.2275567012184032,846.5103238681203,98.2938412932514,282.6561479980959,367.84280093071504,143846.93223427268,321651.5188306394,335.7427189735308,394.658179325312
6.869999999999898,1.228283545802555,848.1429924195804,98.39137594588388,282.6455519791969,367.9299167570867,144088.76291586744,322192.2686737304,335.8874613897216,394.9819043961339
6.879999999999898,1.229008839475088,849.775292498523,98.48869410244525,282.6349583516846,368.01687236787814,144330.30525913506,322732.37377272145,336.03244713238246,395.30617303578657
6.8899999999998975,1.2297319422752584,851.4071498245531,98.58569370347216,282.62436759763864,368.10357906161585,144571.3325248188,323271.3271232211,336.17767590982436,395.63098458887043
6.899999999999897,1.2304520375071035,853.0384815102007,98.68224428375468,282.6137802549988,368.18992343241825,144811.55468131907,323808.4801948574,336.3231472018619,395.95633788903797
6.909999999999897,1.231168080720529,854.6691945853335,98.77817875021708,282.60319692714114,368.2757602170044,145050.6000600483,324343.0019114031,336.46886019603187,396.28223111637436
6.919999999999897,1.2318787331972503,856.2991843181957,98.87328265813012,282.5926182937749,368.3609029646351,145287.99142451136,324873.8251396139,336.6148137053253,396.60866161344165
6.929999999999897,1.2325823390361046,857.9283324531943,98.96729046911341,282.58204512237876,368.4451207556057,145523.13735019293,325399.62741407,336.76100606180324,396.93562564739824
